date,value
2022-01-04 01:40:00,23.668740000000007
2022-01-04 02:00:00,23.667945
2022-01-04 02:20:00,23.568963157894736
2022-01-04 02:40:00,21.789195
2022-01-04 03:00:00,20.63849
2022-01-04 03:20:00,17.992250000000002
2022-01-04 03:40:00,14.39948
2022-01-04 04:00:00,18.53407
2022-01-04 04:20:00,27.09321999999999
2022-01-04 04:40:00,22.352905
2022-01-04 05:00:00,11.707450000000001
2022-01-04 05:20:00,10.541295000000002
2022-01-04 05:40:00,9.9361
2022-01-04 06:00:00,10.33581
2022-01-04 06:20:00,10.431700000000003
2022-01-04 06:40:00,10.560539999999998
2022-01-04 07:00:00,8.474580000000001
2022-01-04 07:20:00,6.22067
2022-01-04 07:40:00,6.2011400000000005
2022-01-04 08:00:00,7.564425
2022-01-04 08:20:00,8.317150000000002
2022-01-04 08:40:00,11.23297
2022-01-04 09:00:00,15.125965000000003
2022-01-04 09:20:00,13.544055
2022-01-04 09:40:00,13.90419
2022-01-04 10:00:00,15.529535
2022-01-04 10:20:00,15.951699999999999
2022-01-04 10:40:00,15.604452631578951
2022-01-04 11:00:00,15.982944999999997
2022-01-04 11:20:00,17.277895000000004
2022-01-04 11:40:00,17.112965
2022-01-04 12:00:00,18.500399999999996
2022-01-04 12:20:00,19.054719999999996
2022-01-04 12:40:00,18.675225
2022-01-04 13:00:00,19.682055
2022-01-04 13:20:00,19.966804999999997
2022-01-04 13:40:00,19.598895
2022-01-04 14:00:00,20.029964999999997
2022-01-04 14:20:00,20.134420000000002
2022-01-04 14:40:00,19.362775
2022-01-04 15:00:00,20.073235
2022-01-04 15:20:00,20.267129999999998
2022-01-04 15:40:00,19.096615
2022-01-04 16:00:00,19.596135
2022-01-04 16:20:00,19.655215000000002
2022-01-04 16:40:00,18.46393
2022-01-04 17:00:00,18.889334999999996
2022-01-04 17:20:00,18.705684210526318
2022-01-04 17:40:00,17.178650000000005
2022-01-04 18:00:00,17.021084999999996
2022-01-04 18:20:00,16.76997
2022-01-04 18:40:00,15.028675000000002
2022-01-04 19:00:00,14.852435
2022-01-04 19:20:00,14.556535
2022-01-04 19:40:00,12.771105000000002
2022-01-04 20:00:00,12.307294999999998
2022-01-04 20:20:00,12.427529999999999
2022-01-04 20:40:00,10.770309999999998
2022-01-04 21:00:00,9.859875
2022-01-04 21:20:00,9.820190000000002
2022-01-04 21:40:00,9.240749999999998
2022-01-04 22:00:00,7.745529999999998
2022-01-04 22:20:00,8.32287
2022-01-04 22:40:00,6.939114999999998
2022-01-04 23:00:00,6.426090000000002
2022-01-04 23:20:00,5.78027
2022-01-04 23:40:00,5.335175
2022-01-05 00:00:00,8.143424999999999
2022-01-05 00:20:00,6.81678
2022-01-05 00:40:00,6.775120000000001
2022-01-05 01:00:00,9.819847368421053
2022-01-05 01:20:00,22.232290000000003
2022-01-05 01:40:00,23.717660000000002
2022-01-05 02:00:00,23.38909
2022-01-05 02:20:00,23.417174999999997
2022-01-05 02:40:00,20.223415000000003
2022-01-05 03:00:00,17.312170000000002
2022-01-05 03:20:00,16.11029
2022-01-05 03:40:00,13.324534999999997
2022-01-05 04:00:00,19.344704999999998
2022-01-05 04:20:00,26.35188
2022-01-05 04:40:00,21.633809999999997
2022-01-05 05:00:00,10.275955
2022-01-05 05:20:00,10.05536
2022-01-05 05:40:00,5.455944999999999
2022-01-05 06:00:00,4.8528199999999995
2022-01-05 06:20:00,5.078715000000001
2022-01-05 06:40:00,5.056735
2022-01-05 07:00:00,5.651115
2022-01-05 07:20:00,6.191605
2022-01-05 07:40:00,6.336025000000001
2022-01-05 08:00:00,7.547626315789474
2022-01-05 08:20:00,8.487765
2022-01-05 08:40:00,11.528655000000002
2022-01-05 09:00:00,14.794889999999999
2022-01-05 09:20:00,13.043539999999998
2022-01-05 09:40:00,14.012880000000001
2022-01-05 10:00:00,15.78691
2022-01-05 10:20:00,16.143404999999998
2022-01-05 10:40:00,14.936434999999998
2022-01-05 11:00:00,16.532850000000003
2022-01-05 11:20:00,17.35953
2022-01-05 11:40:00,17.469595
2022-01-05 12:00:00,18.863805263157893
2022-01-05 12:20:00,19.233179999999997
2022-01-05 12:40:00,19.19625263157895
2022-01-05 13:00:00,20.14029
2022-01-05 13:20:00,20.379055
2022-01-05 13:40:00,19.933279999999996
2022-01-05 14:00:00,20.346920000000004
2022-01-05 14:20:00,20.438335000000002
2022-01-05 14:40:00,19.709564999999994
2022-01-05 15:00:00,20.124955
2022-01-05 15:20:00,20.307765
2022-01-05 15:40:00,19.062125
2022-01-05 16:00:00,19.607824999999995
2022-01-05 16:20:00,19.567870000000003
2022-01-05 16:40:00,18.37653
2022-01-05 17:00:00,18.81973
2022-01-05 17:20:00,18.73752
2022-01-05 17:40:00,17.139685000000007
2022-01-05 18:00:00,17.051924999999997
2022-01-05 18:20:00,16.81501
2022-01-05 18:40:00,15.15013
2022-01-05 19:00:00,14.798935
2022-01-05 19:20:00,14.893155000000002
2022-01-05 19:40:00,12.97181
2022-01-05 20:00:00,12.727389473684212
2022-01-05 20:20:00,12.6223
2022-01-05 20:40:00,11.068484999999999
2022-01-05 21:00:00,9.847785
2022-01-05 21:20:00,9.587815
2022-01-05 21:40:00,8.557974999999999
2022-01-05 22:00:00,6.523915
2022-01-05 22:20:00,7.149689999999998
2022-01-05 22:40:00,5.72223
2022-01-05 23:00:00,10.212380000000001
2022-01-05 23:20:00,5.235475
2022-01-05 23:40:00,3.6752700000000003
2022-01-06 00:00:00,4.9526200000000005
2022-01-06 00:20:00,5.715570000000001
2022-01-06 00:40:00,4.817505
2022-01-06 01:00:00,4.51243
2022-01-06 01:20:00,11.631385000000002
2022-01-06 01:40:00,11.282720000000001
2022-01-06 02:00:00,12.026870000000002
2022-01-06 02:20:00,12.030624999999999
2022-01-06 02:40:00,10.649875
2022-01-06 03:00:00,7.269590000000001
2022-01-06 03:20:00,5.028619999999999
2022-01-06 03:40:00,5.14944
2022-01-06 04:00:00,10.492005
2022-01-06 04:20:00,22.327659999999998
2022-01-06 04:40:00,27.46889
2022-01-06 05:00:00,26.53092
2022-01-06 05:20:00,26.493974999999995
2022-01-06 05:40:00,22.582385000000002
2022-01-06 06:00:00,19.605825
2022-01-06 06:20:00,19.685454999999997
2022-01-06 06:40:00,16.426421052631575
2022-01-06 07:00:00,15.253049999999996
2022-01-06 07:20:00,14.321640000000002
2022-01-06 07:40:00,13.634426315789478
2022-01-06 08:00:00,14.983920000000001
2022-01-06 08:20:00,14.375164999999999
2022-01-06 08:40:00,17.651509999999995
2022-01-06 09:00:00,20.589495
2022-01-06 09:20:00,19.812149999999995
2022-01-06 09:40:00,20.708789999999997
2022-01-06 10:00:00,16.70445
2022-01-06 10:20:00,16.119510000000002
2022-01-06 10:40:00,16.212489999999995
2022-01-06 11:00:00,17.75459
2022-01-06 11:20:00,18.92852
2022-01-06 11:40:00,19.023474999999998
2022-01-06 12:00:00,20.501595000000002
2022-01-06 12:20:00,20.464784210526318
2022-01-06 12:40:00,20.177954999999997
2022-01-06 13:00:00,21.224390000000003
2022-01-06 13:20:00,21.573985000000004
2022-01-06 13:40:00,21.02892
2022-01-06 14:00:00,21.513195
2022-01-06 14:20:00,21.704649999999994
2022-01-06 14:40:00,20.601755
2022-01-06 15:00:00,21.176244999999998
2022-01-06 15:20:00,21.164825000000004
2022-01-06 15:40:00,20.16943
2022-01-06 16:00:00,20.507505263157885
2022-01-06 16:20:00,20.755914999999995
2022-01-06 16:40:00,19.401199999999996
2022-01-06 17:00:00,19.558325000000004
2022-01-06 17:20:00,19.57646
2022-01-06 17:40:00,17.965915
2022-01-06 18:00:00,17.752525
2022-01-06 18:20:00,17.54093
2022-01-06 18:40:00,15.906265
2022-01-06 19:00:00,15.696064999999995
2022-01-06 19:20:00,15.77452
2022-01-06 19:40:00,13.724000000000002
2022-01-06 20:00:00,13.228975
2022-01-06 20:20:00,13.082779999999996
2022-01-06 20:40:00,11.496854999999996
2022-01-06 21:00:00,10.203010000000003
2022-01-06 21:20:00,10.160789999999999
2022-01-06 21:40:00,9.705824999999999
2022-01-06 22:00:00,7.656130000000002
2022-01-06 22:20:00,8.10685
2022-01-06 22:40:00,6.8412500000000005
2022-01-06 23:00:00,5.884835
2022-01-06 23:20:00,4.980124999999999
2022-01-06 23:40:00,5.3802650000000005
