2021-12-28 01:07:45 6.7849
2021-12-28 01:06:33 6.7459
2021-12-28 01:05:13 6.7904
2021-12-28 01:04:39 6.7904
2021-12-28 01:03:17 6.6958
2021-12-28 01:00:56 6.3716
2021-12-28 01:00:11 6.2159
2021-12-28 00:59:08 6.2496
2021-12-28 00:57:50 6.2519
2021-12-28 00:55:49 6.2525
2021-12-28 00:55:16 6.2604
2021-12-28 00:54:12 6.3096
2021-12-28 00:52:50 6.3356
2021-12-28 00:51:59 6.3736
2021-12-28 00:49:56 6.353
2021-12-28 00:49:24 6.3094
2021-12-28 00:48:16 6.3395
2021-12-28 00:46:45 6.4508
2021-12-28 00:45:59 6.5561
2021-12-28 00:44:58 6.4984
2021-12-28 00:43:49 6.4945
2021-12-28 00:43:18 6.7249
2021-12-28 00:42:12 6.9439
2021-12-28 00:40:48 7.3324
2021-12-28 00:40:13 7.4616
2021-12-28 00:39:02 7.6036
2021-12-28 00:37:54 7.7656
2021-12-28 00:37:22 7.8082
2021-12-28 00:36:16 7.8349
2021-12-28 00:34:59 8.0106
2021-12-28 00:34:25 8.0203
2021-12-28 00:33:21 7.9361
2021-12-28 00:32:36 7.9361
2021-12-28 00:31:32 7.8597
2021-12-28 00:30:40 7.627
2021-12-28 00:29:40 7.7691
2021-12-28 00:28:27 8.0035
2021-12-28 00:27:17 8.1355
2021-12-28 00:25:46 8.2926
2021-12-28 00:24:59 8.3562
2021-12-28 00:23:55 8.3754
2021-12-28 00:22:53 8.2656
2021-12-28 00:22:21 8.1471
2021-12-28 00:21:12 8.0077
2021-12-28 00:19:46 7.8071
2021-12-28 00:19:00 7.7513
2021-12-28 00:17:55 7.738
2021-12-28 00:16:00 7.7518
2021-12-28 00:15:43 7.7518
2021-12-28 00:14:32 7.6569
2021-12-28 00:13:33 7.6569
2021-12-28 00:12:25 7.7188
2021-12-28 00:11:01 7.9545
2021-12-28 00:09:31 7.8638
2021-12-28 00:07:49 7.0679
2021-12-28 00:06:35 6.6681
2021-12-28 00:05:22 6.0554
2021-12-28 00:04:02 6.187
2021-12-28 00:02:57 6.0189
2021-12-28 00:02:25 6.0189
2021-12-28 00:01:17 5.5991
2021-12-27 23:59:45 5.5351
2021-12-27 23:58:58 5.5161
2021-12-27 23:57:53 5.5981
2021-12-27 23:56:46 5.8173
2021-12-27 23:56:00 5.9993
2021-12-27 23:55:02 6.1867
2021-12-27 23:53:59 6.0549
2021-12-27 23:53:30 6.0549
2021-12-27 23:52:22 6.3327
2021-12-27 23:50:59 6.5257
2021-12-27 23:49:45 6.6097
2021-12-27 23:48:59 6.7763
2021-12-27 23:47:56 6.866
2021-12-27 23:46:46 6.8227
2021-12-27 23:46:15 6.8075
2021-12-27 23:44:59 6.8025
2021-12-27 23:43:45 7.0671
2021-12-27 23:43:10 7.1454
2021-12-27 23:42:01 7.2744
2021-12-27 23:40:45 7.3277
2021-12-27 23:40:02 7.5708
2021-12-27 23:39:01 7.5692
2021-12-27 23:37:46 7.6078
2021-12-27 23:37:12 7.5883
2021-12-27 23:35:22 7.8335
2021-12-27 23:34:37 7.8721
2021-12-27 23:33:38 7.6696
2021-12-27 23:32:22 7.6275
2021-12-27 23:31:00 7.7433
2021-12-27 23:29:28 7.6865
2021-12-27 23:28:38 8.0575
2021-12-27 23:27:36 8.1507
2021-12-27 23:26:21 8.4245
2021-12-27 23:25:33 8.2952
2021-12-27 23:24:24 8.4404
2021-12-27 23:23:16 8.2641
2021-12-27 23:22:26 8.0202
2021-12-27 23:21:29 8.0202
2021-12-27 23:20:19 7.8865
2021-12-27 23:19:00 7.3512
2021-12-27 23:18:27 7.3512
2021-12-27 23:17:20 7.4118
2021-12-27 23:15:53 7.3564
2021-12-27 23:14:34 7.3408
2021-12-27 23:13:16 9.3861
2021-12-27 23:11:45 10.4546
2021-12-27 23:10:57 11.3257
2021-12-27 23:09:55 11.9949
2021-12-27 23:08:45 12.0558
2021-12-27 23:08:09 12.0541
2021-12-27 23:07:07 12.0476
2021-12-27 23:05:46 12.0819
2021-12-27 23:05:13 12.1369
2021-12-27 23:04:10 11.1734
2021-12-27 23:02:53 10.5573
2021-12-27 23:02:21 10.5573
2021-12-27 23:01:10 9.1111
2021-12-27 22:59:51 8.751
2021-12-27 22:59:22 8.751
2021-12-27 22:58:16 9.0517
2021-12-27 22:56:55 9.2123
2021-12-27 22:56:27 9.2123
2021-12-27 22:55:01 9.1679
2021-12-27 22:53:59 9.211
2021-12-27 22:52:54 9.2446
2021-12-27 22:52:26 9.2446
2021-12-27 22:50:45 9.6078
2021-12-27 22:49:18 9.6962
2021-12-27 22:48:00 9.8665
2021-12-27 22:46:47 10.3249
2021-12-27 22:46:16 10.3249
2021-12-27 22:45:13 10.7125
2021-12-27 22:43:46 10.8715
2021-12-27 22:43:00 11.019
2021-12-27 22:41:52 11.2241
2021-12-27 22:40:45 11.3309
2021-12-27 22:40:00 11.2885
2021-12-27 22:38:57 11.1986
2021-12-27 22:37:46 11.1572
2021-12-27 22:37:10 10.9496
2021-12-27 22:35:56 10.8755
2021-12-27 22:34:56 11.0834
2021-12-27 22:34:29 11.0834
2021-12-27 22:33:23 11.2191
2021-12-27 22:32:26 11.5229
2021-12-27 22:31:33 11.5229
2021-12-27 22:30:19 11.695
2021-12-27 22:29:33 12.1468
2021-12-27 22:28:24 12.6088
2021-12-27 22:27:14 12.7602
2021-12-27 22:25:53 13.0612
2021-12-27 22:25:21 13.0612
2021-12-27 22:24:10 12.9697
2021-12-27 22:22:56 12.6919
2021-12-27 22:22:24 12.6919
2021-12-27 22:21:21 12.6838
2021-12-27 22:20:36 12.3687
2021-12-27 22:19:26 12.1341
2021-12-27 22:18:16 12.1528
2021-12-27 22:16:45 12.3948
2021-12-27 22:14:45 12.0621
2021-12-27 22:13:55 12.1495
2021-12-27 22:12:25 12.693
2021-12-27 22:11:27 12.693
2021-12-27 22:10:22 13.1215
2021-12-27 22:08:50 13.382
2021-12-27 22:08:17 13.1079
